lat	lon	title	icon	iconSize	iconOffset	description
30.0783	-84.1783	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8728130	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8728130' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8728130</button></a><br/>30.08&deg;N -84.18&deg;E<br/>Provider: ST. MARKS RIVER ENTRANCE</div>
30.06	-84.29	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8728229	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8728229' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8728229</button></a><br/>30.06&deg;N -84.29&deg;E<br/>Provider: SHELL POINT, WALKER CREEK</div>
29.915	-84.5117	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8728360	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8728360' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8728360</button></a><br/>29.91&deg;N -84.51&deg;E<br/>Provider: TURKEY POINT, ST. JAMES ISLAND</div>
29.7267	-84.9817	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8728690	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8728690' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8728690</button></a><br/>29.73&deg;N -84.98&deg;E<br/>Provider: APALACHICOLA</div>
29.8806944444444	-85.2214444444444	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8728853	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8728853' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8728853</button></a><br/>29.88&deg;N -85.22&deg;E<br/>Provider: WHITE CITY, ICWW</div>
30.1522777777778	-85.6669444444444	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8729108	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8729108' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8729108</button></a><br/>30.15&deg;N -85.67&deg;E<br/>Provider: PANAMA CITY</div>
30.2133	-85.8783	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8729210	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8729210' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8729210</button></a><br/>30.21&deg;N -85.88&deg;E<br/>Provider: PANAMA CITY BEACH</div>
30.5033	-86.4933	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8729501	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8729501' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8729501</button></a><br/>30.50&deg;N -86.49&deg;E<br/>Provider: VALPARAISO</div>
30.3767	-86.865	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8729678	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8729678' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8729678</button></a><br/>30.38&deg;N -86.86&deg;E<br/>Provider: NAVARRE BEACH</div>
30.4044	-87.2112	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8729840	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8729840' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8729840</button></a><br/>30.40&deg;N -87.21&deg;E<br/>Provider: PENSACOLA</div>
30.4183	-87.3567	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8729905	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8729905' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8729905</button></a><br/>30.42&deg;N -87.36&deg;E<br/>Provider: MILLVIEW, PERDIDO BAY</div>
30.3869444444444	-87.4288055555556	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8729941	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8729941' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8729941</button></a><br/>30.39&deg;N -87.43&deg;E<br/>Provider: BLUE ANGELS PARK</div>
30.2786111111111	-87.555	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8730667	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8730667' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8730667</button></a><br/>30.28&deg;N -87.56&deg;E<br/>Provider: ALABAMA POINT</div>
30.2798888888889	-87.6842777777778	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8731439	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8731439' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8731439</button></a><br/>30.28&deg;N -87.68&deg;E<br/>Provider: GULF SHORES, ICWW</div>
30.4167	-87.825	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8732828	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8732828' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8732828</button></a><br/>30.42&deg;N -87.83&deg;E<br/>Provider: WEEKS BAY</div>
30.25	-88.075	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8735180	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8735180' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8735180</button></a><br/>30.25&deg;N -88.08&deg;E<br/>Provider: DAUPHIN ISLAND</div>
30.25	-88.075	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8735181	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8735181' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8735181</button></a><br/>30.25&deg;N -88.08&deg;E<br/>Provider: DAUPHIN ISLAND HYDRO</div>
30.6483	-88.0583	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8736897	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8736897' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8736897</button></a><br/>30.65&deg;N -88.06&deg;E<br/>Provider: COAST GUARD SECTOR MOBILE</div>
30.7083	-88.0433	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8737048	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8737048' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8737048</button></a><br/>30.71&deg;N -88.04&deg;E<br/>Provider: MOBILE STATE DOCKS</div>
30.9783	-87.8733	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8737373	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8737373' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8737373</button></a><br/>30.98&deg;N -87.87&deg;E<br/>Provider: LOWER BRYANT LANDING</div>
30.3477	-88.5054	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8741041	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8741041' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8741041</button></a><br/>30.35&deg;N -88.51&deg;E<br/>Provider: DOCK E, PORT OF PASCAGOULA</div>
30.34	-88.5333	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8741196	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8741196' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8741196</button></a><br/>30.34&deg;N -88.53&deg;E<br/>Provider: PASCAGOULA POINT</div>
30.3679	-88.563	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8741533	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8741533' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8741533</button></a><br/>30.37&deg;N -88.56&deg;E<br/>Provider: PASCAGOULA NOAA LAB</div>
30.2383	-88.6667	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8742221	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8742221' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8742221</button></a><br/>30.24&deg;N -88.67&deg;E<br/>Provider: HORN ISLAND</div>
30.3917	-88.7983	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8743281	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8743281' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8743281</button></a><br/>30.39&deg;N -88.80&deg;E<br/>Provider: OCEAN SPRINGS</div>
30.4117	-88.9033	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8744117	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8744117' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8744117</button></a><br/>30.41&deg;N -88.90&deg;E<br/>Provider: BILOXI</div>
30.36	-89.0817	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8745557	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8745557' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8745557</button></a><br/>30.36&deg;N -89.08&deg;E<br/>Provider: GULFPORT HARBOR</div>
30.3263888888889	-89.3257777777778	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8747437	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8747437' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8747437</button></a><br/>30.33&deg;N -89.33&deg;E<br/>Provider: BAY WAVELAND YACHT CLUB</div>
30.2817	-89.3667	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8747766	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8747766' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8747766</button></a><br/>30.28&deg;N -89.37&deg;E<br/>Provider: WAVELAND</div>
29.20075	-89.0444666666667	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8760417	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8760417' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8760417</button></a><br/>29.20&deg;N -89.04&deg;E<br/>Provider: DEVON ENERGY FACILITY</div>
28.99	-89.14	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8760551	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8760551' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8760551</button></a><br/>28.99&deg;N -89.14&deg;E<br/>Provider: SOUTH PASS</div>
29.3865555555556	-89.3801388888889	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8760889	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8760889' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8760889</button></a><br/>29.39&deg;N -89.38&deg;E<br/>Provider: OLGA COMPRESSOR STATION, GRAND BAY</div>
28.9322	-89.4075	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8760922	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8760922' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8760922</button></a><br/>28.93&deg;N -89.41&deg;E<br/>Provider: PILOTS STATION EAST, SW PASS</div>
28.925	-89.4183	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8760943	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8760943' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8760943</button></a><br/>28.93&deg;N -89.42&deg;E<br/>Provider: SW PASS</div>
29.8681111111111	-89.67325	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8761305	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8761305' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8761305</button></a><br/>29.87&deg;N -89.67&deg;E<br/>Provider: SHELL BEACH</div>
29.945	-89.835	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8761529	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8761529' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8761529</button></a><br/>29.95&deg;N -89.83&deg;E<br/>Provider: MARTELLO CASTLE, LAKE BORGNE</div>
29.2633333333333	-89.9566666666667	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8761724	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8761724' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8761724</button></a><br/>29.26&deg;N -89.96&deg;E<br/>Provider: GRAND ISLE</div>
29.4017	-90.0383	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8761819	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8761819' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8761819</button></a><br/>29.40&deg;N -90.04&deg;E<br/>Provider: TEXACO DOCK, HACKBERRY BAY</div>
30.0271666666667	-90.1134166666667	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8761927	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8761927' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8761927</button></a><br/>30.03&deg;N -90.11&deg;E<br/>Provider: NEW CANAL STATION</div>
29.11425	-90.19925	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8762075	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8762075' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8762075</button></a><br/>29.11&deg;N -90.20&deg;E<br/>Provider: PORT FOURCHON</div>
30.0503333333333	-90.368	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8762372	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8762372' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8762372</button></a><br/>30.05&deg;N -90.37&deg;E<br/>Provider: EAST BANK 1, NORCO, B. LABRANCHE</div>
29.7885555555556	-90.4201944444444	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8762482	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8762482' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8762482</button></a><br/>29.79&deg;N -90.42&deg;E<br/>Provider: WEST BANK 1, BAYOU GAUCHE</div>
29.7433	-91.23	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8764025	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8764025' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8764025</button></a><br/>29.74&deg;N -91.23&deg;E<br/>Provider: STOUTS PASS AT SIX MILE LAKE</div>
29.6675	-91.2376111111111	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8764044	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8764044' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8764044</button></a><br/>29.67&deg;N -91.24&deg;E<br/>Provider: TESORO MARINE TERMINAL</div>
29.4495833333333	-91.3381111111111	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8764227	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8764227' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8764227</button></a><br/>29.45&deg;N -91.34&deg;E<br/>Provider: LAWMA, AMERADA PASS</div>
29.7133611111111	-91.88	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8765251	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8765251' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8765251</button></a><br/>29.71&deg;N -91.88&deg;E<br/>Provider: CYPREMORT POINT</div>
29.555	-92.305	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8766072	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8766072' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8766072</button></a><br/>29.55&deg;N -92.31&deg;E<br/>Provider: FRESHWATER CANAL LOCKS</div>
30.2236388888889	-93.2216666666667	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8767816	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8767816' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8767816</button></a><br/>30.22&deg;N -93.22&deg;E<br/>Provider: LAKE CHARLES</div>
30.1903055555556	-93.3006944444444	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8767961	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8767961' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8767961</button></a><br/>30.19&deg;N -93.30&deg;E<br/>Provider: BULK TERMINAL</div>
29.7681666666667	-93.3428888888889	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8768094	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8768094' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8768094</button></a><br/>29.77&deg;N -93.34&deg;E<br/>Provider: CALCASIEU PASS</div>
29.8667	-93.93	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770475	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770475' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770475</button></a><br/>29.87&deg;N -93.93&deg;E<br/>Provider: PORT ARTHUR</div>
29.98	-93.8817	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770520	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770520' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770520</button></a><br/>29.98&deg;N -93.88&deg;E<br/>Provider: RAINBOW BRIDGE</div>
29.7667	-93.895	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770539	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770539' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770539</button></a><br/>29.77&deg;N -93.89&deg;E<br/>Provider: MESQUITE POINT</div>
29.7133	-94.69	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770559	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770559' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770559</button></a><br/>29.71&deg;N -94.69&deg;E<br/>Provider: ROUND POINT</div>
29.7284	-93.8701	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770570	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770570' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770570</button></a><br/>29.73&deg;N -93.87&deg;E<br/>Provider: SABINE PASS NORTH</div>
29.6817	-94.985	<img src='/static/datafactory/img/transmit.png' style='padding-right: 5px' alt='view a station'/>CO-OPS - 8770613	http://labs.google.com/ridefinder/images/mm_20_blue.png	12,20	-10,-25	<div class='well' style='font-size: 11px; padding:5px;'><a href='http://tidesandcurrents.noaa.gov/geo.shtml?location=8770613' target='_blank'><button class='btn btn-info' style='font-size: 11px;'>CO-OPS - 8770613</button></a><br/>29.68&deg;N -94.98&deg;E<br/>Provider: MORGANS POINT</div>
